"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Dec 11 13:59:07 GMT 2023","Mon Dec 11 14:00:24 GMT 2023","76933","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWrongCode","Forgot Password SSO with wrong code","Forgot Password SSO with wrong code"
"passed","Mon Dec 11 13:43:04 GMT 2023","Mon Dec 11 13:43:09 GMT 2023","4344","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Mon Dec 11 13:43:42 GMT 2023","Mon Dec 11 13:43:43 GMT 2023","1751","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"broken","Mon Dec 11 13:44:10 GMT 2023","Mon Dec 11 13:45:25 GMT 2023","74888","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"broken","Mon Dec 11 14:02:35 GMT 2023","Mon Dec 11 14:03:39 GMT 2023","64582","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithDifferentPass","Forgot Password School with different password input","Forgot Password School with different password input"
"passed","Mon Dec 11 13:43:58 GMT 2023","Mon Dec 11 13:44:00 GMT 2023","2379","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyPassword","Register user with empty password","Register user with empty password"
"passed","Mon Dec 11 13:46:35 GMT 2023","Mon Dec 11 13:47:06 GMT 2023","31044","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Mon Dec 11 13:43:25 GMT 2023","Mon Dec 11 13:43:35 GMT 2023","10201","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginValidUserSchool","Login valid valid email and password","Login User with valid email and password"
"passed","Mon Dec 11 13:48:31 GMT 2023","Mon Dec 11 13:48:35 GMT 2023","4243","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyCode","Forgot Password SSO with empty code","Forgot Password SSO with empty code"
"passed","Mon Dec 11 13:48:36 GMT 2023","Mon Dec 11 13:48:39 GMT 2023","2818","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyEmail","Forgot Password SSO with empty email","Forgot Password SSO with empty email"
