"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 10 17:49:53 GMT 2023","Sun Dec 10 17:49:54 GMT 2023","1389","Suite","Login SSO","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Sun Dec 10 17:50:06 GMT 2023","Sun Dec 10 17:50:08 GMT 2023","1898","Suite","Login SSO","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Sun Dec 10 17:52:51 GMT 2023","Sun Dec 10 17:52:55 GMT 2023","4738","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Sun Dec 10 17:50:27 GMT 2023","Sun Dec 10 17:50:28 GMT 2023","433","Suite","Login SSO","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sun Dec 10 17:52:59 GMT 2023","Sun Dec 10 17:53:42 GMT 2023","42450","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Sun Dec 10 17:54:02 GMT 2023","Sun Dec 10 17:54:27 GMT 2023","24495","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Sun Dec 10 17:49:53 GMT 2023","Sun Dec 10 17:50:25 GMT 2023","31886","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Sun Dec 10 17:54:29 GMT 2023","Sun Dec 10 17:54:45 GMT 2023","15615","Suite","Logout web school","com.test.TestCases.LogOutUserSchool","com.test.TestCases.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Sun Dec 10 17:54:52 GMT 2023","Sun Dec 10 17:54:53 GMT 2023","929","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Sun Dec 10 17:53:45 GMT 2023","Sun Dec 10 17:53:50 GMT 2023","4563","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Sun Dec 10 17:49:44 GMT 2023","Sun Dec 10 17:49:52 GMT 2023","7718","Suite","Logout SSO","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"passed","Sun Dec 10 17:54:29 GMT 2023","Sun Dec 10 17:54:32 GMT 2023","2928","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sun Dec 10 17:49:37 GMT 2023","Sun Dec 10 17:49:41 GMT 2023","4095","Suite","Login SSO","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sun Dec 10 17:51:17 GMT 2023","Sun Dec 10 17:51:28 GMT 2023","10878","Suite","Login SSO","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Sun Dec 10 17:54:45 GMT 2023","Sun Dec 10 17:54:47 GMT 2023","1443","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Sun Dec 10 17:49:56 GMT 2023","Sun Dec 10 17:50:05 GMT 2023","8159","Suite","Logout SSO","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Sun Dec 10 17:54:49 GMT 2023","Sun Dec 10 17:54:50 GMT 2023","1371","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sun Dec 10 17:51:28 GMT 2023","Sun Dec 10 17:53:48 GMT 2023","140478","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Sun Dec 10 17:50:39 GMT 2023","Sun Dec 10 17:51:16 GMT 2023","36795","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Sun Dec 10 17:54:35 GMT 2023","Sun Dec 10 17:54:43 GMT 2023","8672","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
