"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 10 17:26:21 GMT 2023","Sun Dec 10 17:26:26 GMT 2023","5789","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Sun Dec 10 17:26:32 GMT 2023","Sun Dec 10 17:27:09 GMT 2023","37388","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Sun Dec 10 17:28:30 GMT 2023","Sun Dec 10 17:28:41 GMT 2023","11383","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Sun Dec 10 17:28:03 GMT 2023","Sun Dec 10 17:28:26 GMT 2023","23348","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Sun Dec 10 17:28:29 GMT 2023","Sun Dec 10 17:28:39 GMT 2023","9756","Suite","Logout web school","com.test.TestCases.LogOutUserSchool","com.test.TestCases.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Sun Dec 10 17:27:53 GMT 2023","Sun Dec 10 17:28:01 GMT 2023","7472","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sun Dec 10 17:27:25 GMT 2023","Sun Dec 10 17:27:49 GMT 2023","24494","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Sun Dec 10 17:24:22 GMT 2023","Sun Dec 10 17:24:23 GMT 2023","1697","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sun Dec 10 17:25:11 GMT 2023","Sun Dec 10 17:25:22 GMT 2023","10887","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Sun Dec 10 17:23:49 GMT 2023","Sun Dec 10 17:23:50 GMT 2023","1778","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Sun Dec 10 17:28:51 GMT 2023","Sun Dec 10 17:28:51 GMT 2023","870","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Sun Dec 10 17:24:17 GMT 2023","Sun Dec 10 17:24:19 GMT 2023","2002","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Sun Dec 10 17:23:38 GMT 2023","Sun Dec 10 17:23:47 GMT 2023","8651","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"passed","Sun Dec 10 17:23:51 GMT 2023","Sun Dec 10 17:24:20 GMT 2023","28630","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Sun Dec 10 17:23:38 GMT 2023","Sun Dec 10 17:23:42 GMT 2023","3638","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sun Dec 10 17:28:47 GMT 2023","Sun Dec 10 17:28:48 GMT 2023","1373","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sun Dec 10 17:23:54 GMT 2023","Sun Dec 10 17:24:16 GMT 2023","22183","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"broken","Sun Dec 10 17:27:19 GMT 2023","Sun Dec 10 17:27:51 GMT 2023","31608","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Sun Dec 10 17:27:11 GMT 2023","Sun Dec 10 17:27:15 GMT 2023","3246","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Sun Dec 10 17:28:43 GMT 2023","Sun Dec 10 17:28:45 GMT 2023","1364","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
