"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 12:25:45 GMT 2023","Tue Dec 12 12:25:47 GMT 2023","1721","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"broken","Tue Dec 12 12:29:04 GMT 2023","Tue Dec 12 12:29:05 GMT 2023","1317","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyEmail","Forgot Password School with empty email","Forgot Password School with empty email"
"passed","Tue Dec 12 12:26:10 GMT 2023","Tue Dec 12 12:26:13 GMT 2023","2994","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyEmail","Register user with empty email","Register user with empty email"
"passed","Tue Dec 12 12:26:26 GMT 2023","Tue Dec 12 12:26:30 GMT 2023","4345","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithWrongEmailFormat","Register user school with invalid email","Register user school with invalid email"
"passed","Tue Dec 12 12:24:25 GMT 2023","Tue Dec 12 12:24:51 GMT 2023","26127","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Tue Dec 12 12:25:11 GMT 2023","Tue Dec 12 12:25:21 GMT 2023","9695","Suite","Logout web school","com.test.TestCases.Logout.LogOutUserSchool","com.test.TestCases.Logout.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Tue Dec 12 12:25:45 GMT 2023","Tue Dec 12 12:26:12 GMT 2023","27010","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Tue Dec 12 12:26:19 GMT 2023","Tue Dec 12 12:26:22 GMT 2023","2705","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyName","Register user with empty name","Register user with empty name"
"passed","Tue Dec 12 12:25:24 GMT 2023","Tue Dec 12 12:25:54 GMT 2023","30237","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithValidInput","Register user school with valid input","Register user school with valid input"
"passed","Tue Dec 12 12:27:00 GMT 2023","Tue Dec 12 12:27:18 GMT 2023","17865","Suite","Invitation User Educator","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserEducator","Invitation user Educator","Invitation user Educator"
"passed","Tue Dec 12 12:29:25 GMT 2023","Tue Dec 12 12:29:29 GMT 2023","4447","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithDifferentPass","Forgot Password School with different password input","Forgot Password School with different password input"
"passed","Tue Dec 12 12:26:28 GMT 2023","Tue Dec 12 12:26:30 GMT 2023","1979","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithUnderSixChar","Register user with under 6 character password","Register user with under 6 character password"
"passed","Tue Dec 12 12:26:38 GMT 2023","Tue Dec 12 12:26:40 GMT 2023","2263","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithoutTickAgrementSaas","Register user school without tick agreement SaaS","Register user school without tick agreement SaaS"
"passed","Tue Dec 12 12:25:52 GMT 2023","Tue Dec 12 12:26:09 GMT 2023","17487","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithValidInput","Register user with valid input","Register user with valid input"
"passed","Tue Dec 12 12:24:16 GMT 2023","Tue Dec 12 12:24:24 GMT 2023","8218","Suite","Logout SSO","com.test.TestCases.Logout.LogOutUserSSO","com.test.TestCases.Logout.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Tue Dec 12 12:26:56 GMT 2023","Tue Dec 12 12:26:58 GMT 2023","1828","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyEmail","Forgot Password SSO with empty email","Forgot Password SSO with empty email"
"passed","Tue Dec 12 12:29:07 GMT 2023","Tue Dec 12 12:29:10 GMT 2023","2610","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyPasswordField","Forgot Password School with empty password field","Forgot Password School with empty password field"
