"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Dec 28 17:35:29 GMT 2023","Thu Dec 28 17:37:00 GMT 2023","91432","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Thu Dec 28 17:16:36 GMT 2023","Thu Dec 28 17:16:44 GMT 2023","7714","Suite","Logout SSO","com.test.TestCases.Logout.LogOutUserSSO","com.test.TestCases.Logout.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"broken","Thu Dec 28 17:30:35 GMT 2023","Thu Dec 28 17:32:05 GMT 2023","90545","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Thu Dec 28 17:23:15 GMT 2023","Thu Dec 28 17:23:19 GMT 2023","3518","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyCode","Forgot Password SSO with empty code","Forgot Password SSO with empty code"
"passed","Thu Dec 28 17:16:24 GMT 2023","Thu Dec 28 17:16:30 GMT 2023","5846","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Thu Dec 28 17:23:25 GMT 2023","Thu Dec 28 17:23:26 GMT 2023","1759","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyPassword","Register user school with empty password","Register user school with empty password"
"passed","Thu Dec 28 17:21:26 GMT 2023","Thu Dec 28 17:21:29 GMT 2023","2972","Suite","Forgot password Educator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","forgotPasswordUserSchoolWithWrongCode","Forgot Password Educator with wrong code","Forgot Password Educator with wrong code"
"passed","Thu Dec 28 17:21:31 GMT 2023","Thu Dec 28 17:21:36 GMT 2023","4937","Suite","Forgot password Educator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","forgotPasswordUserSchoolWithDifferentPass","Forgot Password Educator with different password input","Forgot Password Educator with different password input"
"passed","Thu Dec 28 17:25:20 GMT 2023","Thu Dec 28 17:25:42 GMT 2023","21426","Suite","Invitation User","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserWithInvalidEmailFormat","Invitation user with invalid email format","Invitation user with invalid email"
"broken","Thu Dec 28 17:28:15 GMT 2023","Thu Dec 28 17:29:35 GMT 2023","79672","Suite","Invitation User Admin","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserAdmin","Invitation User Admin","Invitation user Admin"
"passed","Thu Dec 28 17:22:55 GMT 2023","Thu Dec 28 17:22:59 GMT 2023","4137","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWrongCode","Forgot Password SSO with wrong code","Forgot Password SSO with wrong code"
"passed","Thu Dec 28 17:16:44 GMT 2023","Thu Dec 28 17:16:53 GMT 2023","8922","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"broken","Thu Dec 28 17:20:31 GMT 2023","Thu Dec 28 17:22:08 GMT 2023","96796","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Thu Dec 28 17:18:19 GMT 2023","Thu Dec 28 17:18:20 GMT 2023","992","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Thu Dec 28 17:23:12 GMT 2023","Thu Dec 28 17:23:39 GMT 2023","27187","Suite","Invitation User","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserWithEmptyEmail","Invitation user with empty format","Invitation user with email"
"passed","Thu Dec 28 17:21:05 GMT 2023","Thu Dec 28 17:21:08 GMT 2023","3073","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyCodeField","Forgot Password School with empty code field","Forgot Password School with empty code field"
"passed","Thu Dec 28 17:17:22 GMT 2023","Thu Dec 28 17:18:11 GMT 2023","48539","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
