"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 09 17:18:51 GMT 2023","Sat Dec 09 17:18:56 GMT 2023","4493","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Sat Dec 09 17:15:47 GMT 2023","Sat Dec 09 17:15:48 GMT 2023","402","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Sat Dec 09 17:15:50 GMT 2023","Sat Dec 09 17:16:00 GMT 2023","9440","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Sat Dec 09 17:20:09 GMT 2023","Sat Dec 09 17:20:10 GMT 2023","914","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Sat Dec 09 17:16:01 GMT 2023","Sat Dec 09 17:16:03 GMT 2023","1827","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"broken","Sat Dec 09 17:18:22 GMT 2023","Sat Dec 09 17:19:38 GMT 2023","75400","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Sat Dec 09 17:19:29 GMT 2023","Sat Dec 09 17:19:32 GMT 2023","2720","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sat Dec 09 17:19:41 GMT 2023","Sat Dec 09 17:19:51 GMT 2023","9743","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Sat Dec 09 17:16:28 GMT 2023","Sat Dec 09 17:16:32 GMT 2023","3442","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sat Dec 09 17:16:44 GMT 2023","Sat Dec 09 17:17:10 GMT 2023","25996","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Sat Dec 09 17:18:12 GMT 2023","Sat Dec 09 17:18:18 GMT 2023","5765","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Sat Dec 09 17:17:28 GMT 2023","Sat Dec 09 17:18:08 GMT 2023","39515","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Sat Dec 09 17:19:54 GMT 2023","Sat Dec 09 17:20:04 GMT 2023","9779","Suite","Logout web school","com.test.TestCases.LogOutUserSchool","com.test.TestCases.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Sat Dec 09 17:19:07 GMT 2023","Sat Dec 09 17:19:27 GMT 2023","19447","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Sat Dec 09 17:15:35 GMT 2023","Sat Dec 09 17:15:43 GMT 2023","8756","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"passed","Sat Dec 09 17:17:11 GMT 2023","Sat Dec 09 17:17:24 GMT 2023","12408","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Sat Dec 09 17:20:06 GMT 2023","Sat Dec 09 17:20:07 GMT 2023","1385","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sat Dec 09 17:18:22 GMT 2023","Sat Dec 09 17:18:47 GMT 2023","25528","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Sat Dec 09 17:15:26 GMT 2023","Sat Dec 09 17:15:32 GMT 2023","5850","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sat Dec 09 17:19:53 GMT 2023","Sat Dec 09 17:20:04 GMT 2023","10626","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
