"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 05:40:23 GMT 2023","Wed Dec 06 05:40:34 GMT 2023","11262","Suite","Login User","com.test.TestCases.LoginUser","com.test.TestCases.LoginUser","loginValidUser","Login valid user","Login User with valid email and password"
"passed","Wed Dec 06 05:40:17 GMT 2023","Wed Dec 06 05:41:02 GMT 2023","45193","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Wed Dec 06 05:40:17 GMT 2023","Wed Dec 06 05:40:21 GMT 2023","4748","Suite","Login User","com.test.TestCases.LoginUser","com.test.TestCases.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid email and password"
"passed","Wed Dec 06 05:41:57 GMT 2023","Wed Dec 06 05:42:34 GMT 2023","37380","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Wed Dec 06 05:42:36 GMT 2023","Wed Dec 06 05:43:11 GMT 2023","35495","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Wed Dec 06 05:41:10 GMT 2023","Wed Dec 06 05:41:56 GMT 2023","45824","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
