"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 19:21:46 GMT 2023","Tue Dec 12 19:21:47 GMT 2023","1447","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Tue Dec 12 19:21:41 GMT 2023","Tue Dec 12 19:22:15 GMT 2023","33859","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Tue Dec 12 19:27:33 GMT 2023","Tue Dec 12 19:27:36 GMT 2023","2811","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyReEnterPasswordField","Forgot Password School with empty re-enter password field","Forgot Password School with empty re-enter password field"
"passed","Tue Dec 12 19:27:43 GMT 2023","Tue Dec 12 19:27:48 GMT 2023","4535","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithDifferentPass","Forgot Password School with different password input","Forgot Password School with different password input"
"passed","Tue Dec 12 19:24:08 GMT 2023","Tue Dec 12 19:24:24 GMT 2023","15992","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSO","Forgot Password SSO","Forgot Password SSO"
"passed","Tue Dec 12 19:26:00 GMT 2023","Tue Dec 12 19:26:04 GMT 2023","3549","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithInvalidEmailFormat","Register user with invalid email format","Register user with invalid email format"
"passed","Tue Dec 12 19:21:50 GMT 2023","Tue Dec 12 19:21:51 GMT 2023","1508","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Tue Dec 12 19:26:10 GMT 2023","Tue Dec 12 19:26:13 GMT 2023","2859","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyPassword","Register user with empty password","Register user with empty password"
"passed","Tue Dec 12 19:26:05 GMT 2023","Tue Dec 12 19:26:09 GMT 2023","3576","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyName","Register user with empty name","Register user with empty name"
"passed","Tue Dec 12 19:23:55 GMT 2023","Tue Dec 12 19:23:58 GMT 2023","3106","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithUnderSixChar","Forgot Password SSO with password under 6 character","Forgot Password SSO with password under 6 character"
"passed","Tue Dec 12 19:27:15 GMT 2023","Tue Dec 12 19:28:00 GMT 2023","45255","Suite","Accept Invitation Admin","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserAdmin","Accept Invitation User Admin","Accept Invitation User Admin"
"passed","Tue Dec 12 19:25:35 GMT 2023","Tue Dec 12 19:26:04 GMT 2023","29316","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyCodeField","Forgot Password School with empty code field","Forgot Password School with empty code field"
