"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 05 12:19:09 GMT 2023","Tue Dec 05 12:19:14 GMT 2023","5192","Suite","Login User","com.test.TestCases.LoginUser","com.test.TestCases.LoginUser","loginInvalidUser","Login invalid user","Login User with invalid email and password"
"passed","Tue Dec 05 12:19:09 GMT 2023","Tue Dec 05 12:19:51 GMT 2023","41857","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Tue Dec 05 12:19:15 GMT 2023","Tue Dec 05 12:19:31 GMT 2023","15386","Suite","Login User","com.test.TestCases.LoginUser","com.test.TestCases.LoginUser","loginValidUser","Login valid user","Login User with valid email and password"
"broken","Tue Dec 05 12:05:18 GMT 2023","Tue Dec 05 12:05:18 GMT 2023","1","Default Suite","EDUQAT-AUTOMATIONTEST","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","tearDown","tearDown",""
"passed","Tue Dec 05 12:21:29 GMT 2023","Tue Dec 05 12:22:03 GMT 2023","33875","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"broken","Tue Dec 05 12:05:18 GMT 2023","Tue Dec 05 12:05:18 GMT 2023","4","Default Suite","EDUQAT-AUTOMATIONTEST","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","launchApp","launchApp",""
"passed","Tue Dec 05 08:15:00 GMT 2023","Tue Dec 05 08:15:58 GMT 2023","58524","Default Suite","EDUQAT-AUTOMATIONTEST","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEvent","Create Course Event","Create Course Event"
"passed","Tue Dec 05 12:20:53 GMT 2023","Tue Dec 05 12:21:27 GMT 2023","34834","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"broken","Tue Dec 05 05:12:08 GMT 2023","Tue Dec 05 05:12:08 GMT 2023","13","Default Suite","EDUQAT-AUTOMATIONTEST","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","loginUser","loginUser",""
"broken","Tue Dec 05 12:19:52 GMT 2023","Tue Dec 05 12:20:51 GMT 2023","58835","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
