"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 12 11:01:13 GMT 2023","Tue Dec 12 11:01:16 GMT 2023","2298","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyEmail","Forgot Password SSO with empty email","Forgot Password SSO with empty email"
"passed","Tue Dec 12 11:00:16 GMT 2023","Tue Dec 12 11:00:18 GMT 2023","2241","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithInvalidEmailFormat","Register user with invalid email format","Register user with invalid email format"
"passed","Tue Dec 12 11:01:22 GMT 2023","Tue Dec 12 11:01:45 GMT 2023","22885","Suite","Invitation User","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserAdmin","Invitation User Admin","Invitation user Admin"
"passed","Tue Dec 12 10:59:16 GMT 2023","Tue Dec 12 10:59:51 GMT 2023","35310","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Tue Dec 12 11:00:46 GMT 2023","Tue Dec 12 11:00:52 GMT 2023","5182","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWrongCode","Forgot Password SSO with wrong code","Forgot Password SSO with wrong code"
"passed","Tue Dec 12 11:05:01 GMT 2023","Tue Dec 12 11:05:05 GMT 2023","4477","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithDifferentPass","Forgot Password School with different password input","Forgot Password School with different password input"
"passed","Tue Dec 12 11:00:01 GMT 2023","Tue Dec 12 11:00:38 GMT 2023","37050","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"broken","Tue Dec 12 11:03:08 GMT 2023","Tue Dec 12 11:03:09 GMT 2023","1401","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordSchool","Forgot Password School","Forgot Password School"
"passed","Tue Dec 12 10:58:13 GMT 2023","Tue Dec 12 10:58:24 GMT 2023","10985","Suite","Logout SSO","com.test.TestCases.Logout.LogOutUserSSO","com.test.TestCases.Logout.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"passed","Tue Dec 12 11:00:32 GMT 2023","Tue Dec 12 11:00:45 GMT 2023","13364","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSO","Forgot Password SSO","Forgot Password SSO"
"passed","Tue Dec 12 10:58:29 GMT 2023","Tue Dec 12 10:58:36 GMT 2023","6933","Suite","Logout SSO","com.test.TestCases.Logout.LogOutUserSSO","com.test.TestCases.Logout.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Tue Dec 12 11:03:19 GMT 2023","Tue Dec 12 11:03:21 GMT 2023","2463","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyPasswordField","Forgot Password School with empty password field","Forgot Password School with empty password field"
"passed","Tue Dec 12 10:58:48 GMT 2023","Tue Dec 12 10:58:59 GMT 2023","11202","Suite","Logout web school","com.test.TestCases.Logout.LogOutUserSchool","com.test.TestCases.Logout.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Tue Dec 12 11:00:38 GMT 2023","Tue Dec 12 11:00:40 GMT 2023","1929","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyPassword","Register user school with empty password","Register user school with empty password"
"passed","Tue Dec 12 11:00:33 GMT 2023","Tue Dec 12 11:00:35 GMT 2023","2257","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyName","Register user school with empty name","Register user school with empty name"
"passed","Tue Dec 12 10:59:55 GMT 2023","Tue Dec 12 11:00:11 GMT 2023","16483","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithValidInput","Register user with valid input","Register user with valid input"
"passed","Tue Dec 12 10:59:53 GMT 2023","Tue Dec 12 10:59:54 GMT 2023","1045","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Tue Dec 12 11:01:08 GMT 2023","Tue Dec 12 11:01:12 GMT 2023","3659","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyCode","Forgot Password SSO with empty code","Forgot Password SSO with empty code"
"passed","Tue Dec 12 11:00:58 GMT 2023","Tue Dec 12 11:01:02 GMT 2023","3747","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithDiffPass","Forgot Password SSO with different password","Forgot Password SSO with different password"
"passed","Tue Dec 12 11:01:03 GMT 2023","Tue Dec 12 11:01:07 GMT 2023","4025","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithUnderSixChar","Forgot Password SSO with password under 6 character","Forgot Password SSO with password under 6 character"
"passed","Tue Dec 12 10:59:03 GMT 2023","Tue Dec 12 10:59:23 GMT 2023","20207","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithValidInput","Register user school with valid input","Register user school with valid input"
"passed","Tue Dec 12 10:58:56 GMT 2023","Tue Dec 12 10:58:59 GMT 2023","2712","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"broken","Tue Dec 12 11:07:53 GMT 2023","Tue Dec 12 11:09:08 GMT 2023","74622","Suite","Accept Invitation User","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserEducator","Accept Invitation User Educator","Accept Invitation User Educator"
"passed","Tue Dec 12 11:00:25 GMT 2023","Tue Dec 12 11:00:26 GMT 2023","1064","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyPassword","Register user with empty password","Register user with empty password"
"passed","Tue Dec 12 10:58:40 GMT 2023","Tue Dec 12 10:58:42 GMT 2023","1794","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Tue Dec 12 10:59:16 GMT 2023","Tue Dec 12 10:59:50 GMT 2023","34277","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Tue Dec 12 11:00:51 GMT 2023","Tue Dec 12 11:01:12 GMT 2023","21924","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Tue Dec 12 10:58:44 GMT 2023","Tue Dec 12 10:58:45 GMT 2023","1232","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"broken","Tue Dec 12 11:03:58 GMT 2023","Tue Dec 12 11:05:12 GMT 2023","74436","Suite","Accept Invitation User","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserAdmin","Accept Invitation User Admin","Accept Invitation User Admin"
"passed","Tue Dec 12 11:03:16 GMT 2023","Tue Dec 12 11:03:17 GMT 2023","1142","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyEmail","Forgot Password School with empty email","Forgot Password School with empty email"
"passed","Tue Dec 12 10:58:38 GMT 2023","Tue Dec 12 10:58:39 GMT 2023","1586","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
