"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 07 17:25:53 GMT 2024","Sun Jan 07 17:26:05 GMT 2024","12455","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginValidUserSchool","Login valid valid email and password","Login User with valid email and password"
"broken","Sun Jan 07 17:41:38 GMT 2024","Sun Jan 07 17:42:53 GMT 2024","75297","Suite","Accept Invitation Admin","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserAdmin","Accept Invitation User Admin","Accept Invitation User Admin"
"passed","Sun Jan 07 17:26:24 GMT 2024","Sun Jan 07 17:26:27 GMT 2024","2744","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyCodeField","Forgot Password School with empty code field","Forgot Password School with empty code field"
"broken","Sun Jan 07 17:47:56 GMT 2024","Sun Jan 07 17:49:10 GMT 2024","74423","Suite","Accept Invitation Learner","com.test.TestCases.InvitationUser.AcceptInvitationNewLearner","com.test.TestCases.InvitationUser.AcceptInvitationNewLearner","acceptLearnerCohort","Accept Invitation Learner Cohort","Accept Invitation Learner Cohort"
"passed","Sun Jan 07 17:36:56 GMT 2024","Sun Jan 07 17:37:28 GMT 2024","31887","Suite","Invitation User","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserWithEmptyEmail","Invitation user with empty format","Invitation user with email"
"passed","Sun Jan 07 17:45:57 GMT 2024","Sun Jan 07 17:46:27 GMT 2024","29899","Suite","Invitation Learner","com.test.TestCases.InvitationUser.InvitationLearner","com.test.TestCases.InvitationUser.InvitationLearner","invitationUserLearnerSelfPaced","Invitation New Learner Self Paced","Invitation New Learner Self Paced"
"broken","Sun Jan 07 17:20:57 GMT 2024","Sun Jan 07 17:22:35 GMT 2024","97732","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Sun Jan 07 17:34:33 GMT 2024","Sun Jan 07 17:34:54 GMT 2024","21351","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithValidInput","Register user school with valid input","Register user school with valid input"
"passed","Sun Jan 07 17:28:10 GMT 2024","Sun Jan 07 17:28:16 GMT 2024","5865","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithDifferentPass","Forgot Password School with different password input","Forgot Password School with different password input"
"passed","Sun Jan 07 17:26:29 GMT 2024","Sun Jan 07 17:26:30 GMT 2024","1265","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyEmail","Forgot Password School with empty email","Forgot Password School with empty email"
"passed","Sun Jan 07 17:34:56 GMT 2024","Sun Jan 07 17:34:58 GMT 2024","1924","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyEmail","Register user school with empty email","Register user school with empty email"
