"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 07 17:22:36 GMT 2023","Thu Dec 07 17:22:38 GMT 2023","1391","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Thu Dec 07 17:20:36 GMT 2023","Thu Dec 07 17:21:05 GMT 2023","29647","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Thu Dec 07 17:22:09 GMT 2023","Thu Dec 07 17:22:13 GMT 2023","3675","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Thu Dec 07 17:19:49 GMT 2023","Thu Dec 07 17:20:21 GMT 2023","31711","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Thu Dec 07 17:22:33 GMT 2023","Thu Dec 07 17:22:35 GMT 2023","1444","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Thu Dec 07 17:18:33 GMT 2023","Thu Dec 07 17:18:33 GMT 2023","454","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Thu Dec 07 17:22:22 GMT 2023","Thu Dec 07 17:22:31 GMT 2023","8337","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Thu Dec 07 17:21:21 GMT 2023","Thu Dec 07 17:22:03 GMT 2023","42377","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Thu Dec 07 17:17:44 GMT 2023","Thu Dec 07 17:17:47 GMT 2023","2395","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Thu Dec 07 17:17:47 GMT 2023","Thu Dec 07 17:18:28 GMT 2023","40333","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Thu Dec 07 17:21:10 GMT 2023","Thu Dec 07 17:22:05 GMT 2023","54973","Suite","Logout web school","com.test.TestCases.LogOutUserSchool","com.test.TestCases.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Thu Dec 07 17:22:40 GMT 2023","Thu Dec 07 17:22:41 GMT 2023","903","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Thu Dec 07 17:17:27 GMT 2023","Thu Dec 07 17:17:41 GMT 2023","13451","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"passed","Thu Dec 07 17:19:43 GMT 2023","Thu Dec 07 17:19:44 GMT 2023","1632","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Thu Dec 07 17:20:22 GMT 2023","Thu Dec 07 17:20:33 GMT 2023","10610","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Thu Dec 07 17:19:46 GMT 2023","Thu Dec 07 17:20:25 GMT 2023","39353","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Thu Dec 07 17:18:46 GMT 2023","Thu Dec 07 17:19:32 GMT 2023","45939","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Thu Dec 07 17:22:16 GMT 2023","Thu Dec 07 17:22:20 GMT 2023","3642","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Thu Dec 07 17:19:33 GMT 2023","Thu Dec 07 17:19:35 GMT 2023","2204","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Thu Dec 07 17:21:11 GMT 2023","Thu Dec 07 17:21:16 GMT 2023","4636","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
