"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 07 08:19:54 GMT 2023","Thu Dec 07 08:19:55 GMT 2023","1363","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Thu Dec 07 08:18:44 GMT 2023","Thu Dec 07 08:18:46 GMT 2023","2513","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Thu Dec 07 08:18:19 GMT 2023","Thu Dec 07 08:18:42 GMT 2023","22598","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Thu Dec 07 08:15:59 GMT 2023","Thu Dec 07 08:16:02 GMT 2023","3452","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Thu Dec 07 08:17:39 GMT 2023","Thu Dec 07 08:18:03 GMT 2023","24108","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Thu Dec 07 08:16:37 GMT 2023","Thu Dec 07 08:16:39 GMT 2023","1560","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyPassword","Login User with empty email","Login User with empty email"
"passed","Thu Dec 07 08:19:50 GMT 2023","Thu Dec 07 08:19:52 GMT 2023","1478","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Thu Dec 07 08:18:05 GMT 2023","Thu Dec 07 08:18:08 GMT 2023","2405","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Thu Dec 07 08:17:20 GMT 2023","Thu Dec 07 08:17:29 GMT 2023","9217","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Thu Dec 07 08:20:12 GMT 2023","Thu Dec 07 08:20:22 GMT 2023","9445","Suite","Logout web school","com.test.TestCases.LogOutUserSchool","com.test.TestCases.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Thu Dec 07 08:18:58 GMT 2023","Thu Dec 07 08:19:06 GMT 2023","8157","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Thu Dec 07 08:16:11 GMT 2023","Thu Dec 07 08:16:36 GMT 2023","25166","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Thu Dec 07 08:17:33 GMT 2023","Thu Dec 07 08:17:36 GMT 2023","2844","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Thu Dec 07 08:19:57 GMT 2023","Thu Dec 07 08:19:59 GMT 2023","1269","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Thu Dec 07 08:16:11 GMT 2023","Thu Dec 07 08:16:12 GMT 2023","1698","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Thu Dec 07 08:19:10 GMT 2023","Thu Dec 07 08:19:48 GMT 2023","37807","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Thu Dec 07 08:16:03 GMT 2023","Thu Dec 07 08:16:09 GMT 2023","6135","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"passed","Thu Dec 07 08:16:23 GMT 2023","Thu Dec 07 08:16:24 GMT 2023","1520","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Thu Dec 07 08:16:49 GMT 2023","Thu Dec 07 08:17:19 GMT 2023","29818","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Thu Dec 07 08:16:15 GMT 2023","Thu Dec 07 08:16:21 GMT 2023","6258","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
