"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 06 12:07:29 GMT 2023","Wed Dec 06 12:08:00 GMT 2023","31220","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"broken","Wed Dec 06 12:07:53 GMT 2023","Wed Dec 06 12:09:17 GMT 2023","84117","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createCourseEventWebinar","Create School","Create School"
"passed","Wed Dec 06 12:08:49 GMT 2023","Wed Dec 06 12:09:09 GMT 2023","19145","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Wed Dec 06 12:05:16 GMT 2023","Wed Dec 06 12:05:24 GMT 2023","7401","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login valid user","Login User with valid email and password"
"passed","Wed Dec 06 12:05:33 GMT 2023","Wed Dec 06 12:05:51 GMT 2023","17948","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Wed Dec 06 12:05:54 GMT 2023","Wed Dec 06 12:05:54 GMT 2023","252","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Wed Dec 06 12:04:23 GMT 2023","Wed Dec 06 12:04:27 GMT 2023","3284","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login invalid user","Login User with invalid email and password"
"passed","Wed Dec 06 12:08:09 GMT 2023","Wed Dec 06 12:08:41 GMT 2023","31884","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
