"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 03 05:46:59 GMT 2024","Wed Jan 03 05:47:22 GMT 2024","23448","Suite","Invitation Learner","com.test.TestCases.InvitationUser.InvitationLearner","com.test.TestCases.InvitationUser.InvitationLearner","invitationUserLearnerEvent","Invitation new learner event","Invitation New Learner Event"
"broken","Wed Jan 03 05:34:37 GMT 2024","Wed Jan 03 05:35:53 GMT 2024","76443","Suite","Forgot password Admin","com.test.TestCases.ForgotPassword.ForgotPasswordAdmin","com.test.TestCases.ForgotPassword.ForgotPasswordAdmin","forgotPasswordSchool","Forgot Password Admin","Forgot Password Admin"
"passed","Wed Jan 03 05:28:37 GMT 2024","Wed Jan 03 05:28:38 GMT 2024","979","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Wed Jan 03 05:33:14 GMT 2024","Wed Jan 03 05:33:17 GMT 2024","2550","Suite","Forgot password Educator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","forgotPasswordUserSchoolWithWrongCode","Forgot Password Educator with wrong code","Forgot Password Educator with wrong code"
"passed","Wed Jan 03 05:39:06 GMT 2024","Wed Jan 03 05:39:07 GMT 2024","1191","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyPassword","Register user with empty password","Register user with empty password"
"broken","Wed Jan 03 05:44:11 GMT 2024","Wed Jan 03 05:46:01 GMT 2024","109833","Suite","Accept Invitation Educator","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserEducator","Accept Invitation User Educator","Accept Invitation User Educator"
"passed","Wed Jan 03 05:19:13 GMT 2024","Wed Jan 03 05:19:16 GMT 2024","2086","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Wed Jan 03 05:32:57 GMT 2024","Wed Jan 03 05:33:00 GMT 2024","2517","Suite","Forgot password Educator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","forgotPasswordUserSchoolEmptyCodeField","Forgot Password Educator with empty code field","Forgot Password Educator with empty code field"
"passed","Wed Jan 03 05:37:35 GMT 2024","Wed Jan 03 05:37:47 GMT 2024","11846","Suite","Logout web school","com.test.TestCases.Logout.LogOutUserSchool","com.test.TestCases.Logout.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Wed Jan 03 05:29:51 GMT 2024","Wed Jan 03 05:29:52 GMT 2024","1210","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyEmail","Forgot Password School with empty email","Forgot Password School with empty email"
"passed","Wed Jan 03 05:38:29 GMT 2024","Wed Jan 03 05:38:51 GMT 2024","22503","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithValidInput","Register user with valid input","Register user with valid input"
"passed","Wed Jan 03 05:27:11 GMT 2024","Wed Jan 03 05:27:56 GMT 2024","45449","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"broken","Wed Jan 03 05:25:18 GMT 2024","Wed Jan 03 05:26:50 GMT 2024","91969","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"broken","Wed Jan 03 05:19:51 GMT 2024","Wed Jan 03 05:21:30 GMT 2024","99443","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Wed Jan 03 05:19:11 GMT 2024","Wed Jan 03 05:19:12 GMT 2024","503","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Wed Jan 03 05:29:46 GMT 2024","Wed Jan 03 05:29:49 GMT 2024","2725","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyCodeField","Forgot Password School with empty code field","Forgot Password School with empty code field"
"passed","Wed Jan 03 05:47:34 GMT 2024","Wed Jan 03 05:48:04 GMT 2024","29836","Suite","Invitation Learner","com.test.TestCases.InvitationUser.InvitationLearner","com.test.TestCases.InvitationUser.InvitationLearner","invitationUserLearnerSelfPaced","Invitation New Learner Self Paced","Invitation New Learner Self Paced"
"passed","Wed Jan 03 05:38:12 GMT 2024","Wed Jan 03 05:38:14 GMT 2024","1960","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyName","Register user school with empty name","Register user school with empty name"
"passed","Wed Jan 03 05:28:30 GMT 2024","Wed Jan 03 05:28:31 GMT 2024","1424","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
"broken","Wed Jan 03 05:31:39 GMT 2024","Wed Jan 03 05:32:55 GMT 2024","76038","Suite","Forgot password Educator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","com.test.TestCases.ForgotPassword.ForgotPasswordEducator","forgotPasswordSchool","Forgot Password Educator","Forgot Password Educator"
"passed","Wed Jan 03 05:39:21 GMT 2024","Wed Jan 03 05:39:25 GMT 2024","3598","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithDiffPass","Forgot Password SSO with different password","Forgot Password SSO with different password"
"passed","Wed Jan 03 05:41:56 GMT 2024","Wed Jan 03 05:42:19 GMT 2024","23408","Suite","Invitation User Educator","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserEducator","Invitation user Educator","Invitation user Educator"
"passed","Wed Jan 03 05:36:07 GMT 2024","Wed Jan 03 05:36:10 GMT 2024","2643","Suite","Forgot password Admin","com.test.TestCases.ForgotPassword.ForgotPasswordAdmin","com.test.TestCases.ForgotPassword.ForgotPasswordAdmin","forgotPasswordUserSchoolEmptyReEnterPasswordField","Forgot Password Admin with empty re-enter password field","Forgot Password Admin with empty re-enter password field"
"passed","Wed Jan 03 05:37:49 GMT 2024","Wed Jan 03 05:38:07 GMT 2024","17321","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithValidInput","Register user school with valid input","Register user school with valid input"
"broken","Wed Jan 03 05:36:17 GMT 2024","Wed Jan 03 05:37:33 GMT 2024","76471","Suite","Forgot password Admin","com.test.TestCases.ForgotPassword.ForgotPasswordAdmin","com.test.TestCases.ForgotPassword.ForgotPasswordAdmin","forgotPasswordUserSchoolWithDifferentPass","Forgot Password Admin with different password input","Forgot Password Admin with different password input"
"broken","Wed Jan 03 05:23:30 GMT 2024","Wed Jan 03 05:25:06 GMT 2024","95500","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Wed Jan 03 05:39:17 GMT 2024","Wed Jan 03 05:39:20 GMT 2024","3278","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyNewPassword","Forgot Password SSO with empty new password","Forgot Password SSO with empty new password"
"passed","Wed Jan 03 05:28:10 GMT 2024","Wed Jan 03 05:28:13 GMT 2024","3107","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Wed Jan 03 05:39:30 GMT 2024","Wed Jan 03 05:39:35 GMT 2024","4499","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyCode","Forgot Password SSO with empty code","Forgot Password SSO with empty code"
"passed","Wed Jan 03 05:28:16 GMT 2024","Wed Jan 03 05:28:28 GMT 2024","11791","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginValidUserSchool","Login valid valid email and password","Login User with valid email and password"
"passed","Wed Jan 03 05:27:00 GMT 2024","Wed Jan 03 05:27:07 GMT 2024","6579","Suite","Logout SSO","com.test.TestCases.Logout.LogOutUserSSO","com.test.TestCases.Logout.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Wed Jan 03 05:38:16 GMT 2024","Wed Jan 03 05:38:18 GMT 2024","1601","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyPassword","Register user school with empty password","Register user school with empty password"
"passed","Wed Jan 03 05:28:33 GMT 2024","Wed Jan 03 05:28:35 GMT 2024","1476","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"broken","Wed Jan 03 05:42:21 GMT 2024","Wed Jan 03 05:44:10 GMT 2024","109035","Suite","Accept Invitation Admin","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserAdmin","Accept Invitation User Admin","Accept Invitation User Admin"
"passed","Wed Jan 03 05:19:21 GMT 2024","Wed Jan 03 05:19:38 GMT 2024","17073","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Wed Jan 03 05:38:52 GMT 2024","Wed Jan 03 05:38:55 GMT 2024","2788","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyEmail","Register user with empty email","Register user with empty email"
"passed","Wed Jan 03 05:29:54 GMT 2024","Wed Jan 03 05:29:57 GMT 2024","2577","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyPasswordField","Forgot Password School with empty password field","Forgot Password School with empty password field"
"passed","Wed Jan 03 05:19:19 GMT 2024","Wed Jan 03 05:19:19 GMT 2024","432","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"broken","Wed Jan 03 05:50:53 GMT 2024","Wed Jan 03 05:52:08 GMT 2024","74601","Suite","Accept Invitation Learner","com.test.TestCases.InvitationUser.AcceptInvitationNewLearner","com.test.TestCases.InvitationUser.AcceptInvitationNewLearner","acceptLearnerCohort","Accept Invitation Learner Cohort","Accept Invitation Learner Cohort"
"passed","Wed Jan 03 05:39:08 GMT 2024","Wed Jan 03 05:39:10 GMT 2024","2270","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithUnderSixChar","Register user with under 6 character password","Register user with under 6 character password"
