"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 10 17:13:45 GMT 2023","Sun Dec 10 17:13:53 GMT 2023","8622","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithDropdownButton","Logout user with dropdown button","Logout user with dropdown button"
"passed","Sun Dec 10 17:13:56 GMT 2023","Sun Dec 10 17:13:57 GMT 2023","402","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Sun Dec 10 17:14:15 GMT 2023","Sun Dec 10 17:14:17 GMT 2023","2137","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sun Dec 10 17:15:22 GMT 2023","Sun Dec 10 17:15:54 GMT 2023","31864","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Sun Dec 10 17:16:08 GMT 2023","Sun Dec 10 17:16:31 GMT 2023","22696","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"passed","Sun Dec 10 17:16:38 GMT 2023","Sun Dec 10 17:16:54 GMT 2023","15994","Suite","Logout web school","com.test.TestCases.LogOutUserSchool","com.test.TestCases.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Sun Dec 10 17:13:28 GMT 2023","Sun Dec 10 17:13:31 GMT 2023","3222","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"passed","Sun Dec 10 17:15:07 GMT 2023","Sun Dec 10 17:15:18 GMT 2023","11079","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Sun Dec 10 17:13:43 GMT 2023","Sun Dec 10 17:13:44 GMT 2023","439","Suite","Login User","com.test.TestCases.LoginUserSSO","com.test.TestCases.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Sun Dec 10 17:14:28 GMT 2023","Sun Dec 10 17:15:06 GMT 2023","38036","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Sun Dec 10 17:16:59 GMT 2023","Sun Dec 10 17:17:01 GMT 2023","1768","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Sun Dec 10 17:17:03 GMT 2023","Sun Dec 10 17:17:04 GMT 2023","864","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Sun Dec 10 17:16:40 GMT 2023","Sun Dec 10 17:16:43 GMT 2023","2621","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"broken","Sun Dec 10 17:16:06 GMT 2023","Sun Dec 10 17:16:38 GMT 2023","31750","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Sun Dec 10 17:15:57 GMT 2023","Sun Dec 10 17:16:02 GMT 2023","4612","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Sun Dec 10 17:16:55 GMT 2023","Sun Dec 10 17:16:56 GMT 2023","1290","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginWithEmptyEmail","Login User with empty email","Login User with empty email"
"passed","Sun Dec 10 17:13:41 GMT 2023","Sun Dec 10 17:14:13 GMT 2023","32689","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Sun Dec 10 17:16:33 GMT 2023","Sun Dec 10 17:16:36 GMT 2023","2797","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Sun Dec 10 17:16:45 GMT 2023","Sun Dec 10 17:16:53 GMT 2023","8444","Suite","Login web school","com.test.TestCases.LoginUserSchool","com.test.TestCases.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Sun Dec 10 17:13:34 GMT 2023","Sun Dec 10 17:13:41 GMT 2023","7190","Suite","Logout User","com.test.TestCases.LogOutUserSSO","com.test.TestCases.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
