"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 18 09:39:10 GMT 2023","Mon Dec 18 09:39:13 GMT 2023","3331","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyEmail","Register user school with empty email","Register user school with empty email"
"broken","Mon Dec 18 09:50:37 GMT 2023","Mon Dec 18 09:52:06 GMT 2023","89154","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"broken","Mon Dec 18 09:40:20 GMT 2023","Mon Dec 18 09:41:50 GMT 2023","89517","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Mon Dec 18 09:46:03 GMT 2023","Mon Dec 18 09:46:27 GMT 2023","24290","Suite","Invitation Learner","com.test.TestCases.InvitationUser.InvitationLearner","com.test.TestCases.InvitationUser.InvitationLearner","invitationUserLearnerSelfPaced","Invitation New Learner Self Paced","Invitation New Learner Self Paced"
"passed","Mon Dec 18 09:39:29 GMT 2023","Mon Dec 18 09:39:31 GMT 2023","1445","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithWrongEmailFormat","Register user school with invalid email","Register user school with invalid email"
"passed","Mon Dec 18 09:39:43 GMT 2023","Mon Dec 18 09:40:03 GMT 2023","20147","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithValidInput","Register user with valid input","Register user with valid input"
"passed","Mon Dec 18 09:43:05 GMT 2023","Mon Dec 18 09:43:47 GMT 2023","42259","Suite","Accept Invitation Educator","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserEducator","Accept Invitation User Educator","Accept Invitation User Educator"
"passed","Mon Dec 18 09:40:06 GMT 2023","Mon Dec 18 09:40:10 GMT 2023","4612","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithUnderSixChar","Forgot Password SSO with password under 6 character","Forgot Password SSO with password under 6 character"
"passed","Mon Dec 18 09:40:35 GMT 2023","Mon Dec 18 09:41:00 GMT 2023","24878","Suite","Invitation User","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserWithEmptyEmail","Invitation user with empty format","Invitation user with email"
"passed","Mon Dec 18 09:40:09 GMT 2023","Mon Dec 18 09:40:11 GMT 2023","2344","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithInvalidEmailFormat","Register user with invalid email format","Register user with invalid email format"
"passed","Mon Dec 18 09:38:53 GMT 2023","Mon Dec 18 09:39:21 GMT 2023","27728","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordSchool","Forgot Password School","Forgot Password School"
"passed","Mon Dec 18 09:39:33 GMT 2023","Mon Dec 18 09:39:35 GMT 2023","2084","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithoutTickAgrementPrivacy","Register user school without tick agreement privacy","Register user school without tick agreement privacy"
"passed","Mon Dec 18 09:38:01 GMT 2023","Mon Dec 18 09:38:12 GMT 2023","10290","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
"passed","Mon Dec 18 09:37:56 GMT 2023","Mon Dec 18 09:38:43 GMT 2023","47096","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"broken","Mon Dec 18 09:55:44 GMT 2023","Mon Dec 18 09:57:12 GMT 2023","88498","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"broken","Mon Dec 18 09:50:06 GMT 2023","Mon Dec 18 09:51:20 GMT 2023","73863","Suite","Accept Invitation Learner","com.test.TestCases.InvitationUser.AcceptInvitationNewLearner","com.test.TestCases.InvitationUser.AcceptInvitationNewLearner","acceptLearnerEvent","Accept Invitation Learner Event","Accept Invitation Learner Event"
"passed","Mon Dec 18 09:40:13 GMT 2023","Mon Dec 18 09:40:16 GMT 2023","3148","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyName","Register user with empty name","Register user with empty name"
"passed","Mon Dec 18 09:37:05 GMT 2023","Mon Dec 18 09:37:14 GMT 2023","9265","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidUserSchool","Login User with invalid email and password","Login User with invalid email and password"
"passed","Mon Dec 18 09:37:41 GMT 2023","Mon Dec 18 09:37:42 GMT 2023","1262","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithInvalidEmailFormat","Login with invalid email format","Login User with invalid email format"
"passed","Mon Dec 18 09:41:13 GMT 2023","Mon Dec 18 09:41:30 GMT 2023","17387","Suite","Invitation User","com.test.TestCases.InvitationUser.InvitationUser","com.test.TestCases.InvitationUser.InvitationUser","invitationUserWithInvalidEmailFormat","Invitation user with invalid email format","Invitation user with invalid email"
"passed","Mon Dec 18 09:39:15 GMT 2023","Mon Dec 18 09:39:17 GMT 2023","2157","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyName","Register user school with empty name","Register user school with empty name"
"passed","Mon Dec 18 09:39:34 GMT 2023","Mon Dec 18 09:39:42 GMT 2023","8241","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyPasswordField","Forgot Password School with empty password field","Forgot Password School with empty password field"
"passed","Mon Dec 18 09:45:19 GMT 2023","Mon Dec 18 09:45:49 GMT 2023","29830","Suite","Invitation Learner","com.test.TestCases.InvitationUser.InvitationLearner","com.test.TestCases.InvitationUser.InvitationLearner","invitationUserLearnerEvent","Invitation new learner event","Invitation New Learner Event"
"passed","Mon Dec 18 09:40:04 GMT 2023","Mon Dec 18 09:40:08 GMT 2023","3189","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyEmail","Register user with empty email","Register user with empty email"
"passed","Mon Dec 18 09:40:22 GMT 2023","Mon Dec 18 09:40:36 GMT 2023","14280","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSO","Forgot Password SSO","Forgot Password SSO"
"passed","Mon Dec 18 09:40:21 GMT 2023","Mon Dec 18 09:40:23 GMT 2023","2011","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithUnderSixChar","Register user with under 6 character password","Register user with under 6 character password"
"broken","Mon Dec 18 09:44:37 GMT 2023","Mon Dec 18 09:45:05 GMT 2023","27783","Suite","Invitation Learner","com.test.TestCases.InvitationUser.InvitationLearner","com.test.TestCases.InvitationUser.InvitationLearner","invitationUserLearnerCohort","Invitation new learner cohort","Invitation New Learner Cohort"
"passed","Mon Dec 18 09:36:55 GMT 2023","Mon Dec 18 09:37:01 GMT 2023","5851","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidPassword","Login User with invalid password","Login User with invalid password"
"passed","Mon Dec 18 09:39:29 GMT 2023","Mon Dec 18 09:39:31 GMT 2023","2645","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyEmail","Forgot Password School with empty email","Forgot Password School with empty email"
"passed","Mon Dec 18 09:40:17 GMT 2023","Mon Dec 18 09:40:20 GMT 2023","2744","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyPassword","Register user with empty password","Register user with empty password"
"passed","Mon Dec 18 09:42:58 GMT 2023","Mon Dec 18 09:43:03 GMT 2023","5273","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithDifferentPass","Forgot Password School with different password input","Forgot Password School with different password input"
"passed","Mon Dec 18 09:40:19 GMT 2023","Mon Dec 18 09:40:20 GMT 2023","1420","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOEmptyEmail","Forgot Password SSO with empty email","Forgot Password SSO with empty email"
"passed","Mon Dec 18 09:39:31 GMT 2023","Mon Dec 18 09:39:42 GMT 2023","10964","Suite","Logout web school","com.test.TestCases.Logout.LogOutUserSchool","com.test.TestCases.Logout.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Mon Dec 18 09:38:45 GMT 2023","Mon Dec 18 09:39:06 GMT 2023","20609","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithValidInput","Register user school with valid input","Register user school with valid input"
"passed","Mon Dec 18 09:36:20 GMT 2023","Mon Dec 18 09:36:25 GMT 2023","4972","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginInvalidUser","Login User with invalid email and password","Login User with invalid email and password"
"broken","Mon Dec 18 09:42:48 GMT 2023","Mon Dec 18 09:44:03 GMT 2023","75089","Suite","Accept Invitation Admin","com.test.TestCases.InvitationUser.AcceptInvitationUser","com.test.TestCases.InvitationUser.AcceptInvitationUser","acceptUserAdmin","Accept Invitation User Admin","Accept Invitation User Admin"
"passed","Mon Dec 18 09:37:18 GMT 2023","Mon Dec 18 09:37:28 GMT 2023","10414","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginValidUserSchool","Login valid valid email and password","Login User with valid email and password"
"passed","Mon Dec 18 09:39:38 GMT 2023","Mon Dec 18 09:39:41 GMT 2023","3017","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithoutTickAgrementSaas","Register user school without tick agreement SaaS","Register user school without tick agreement SaaS"
"passed","Mon Dec 18 09:36:46 GMT 2023","Mon Dec 18 09:36:51 GMT 2023","4594","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Mon Dec 18 09:36:27 GMT 2023","Mon Dec 18 09:36:28 GMT 2023","1402","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmail","Login User with empty email","Login User with empty email"
"broken","Mon Dec 18 09:45:30 GMT 2023","Mon Dec 18 09:47:00 GMT 2023","90630","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Mon Dec 18 09:39:43 GMT 2023","Mon Dec 18 09:39:52 GMT 2023","8713","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWrongCode","Forgot Password SSO with wrong code","Forgot Password SSO with wrong code"
"passed","Mon Dec 18 09:37:37 GMT 2023","Mon Dec 18 09:37:39 GMT 2023","1465","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginWithEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Mon Dec 18 09:36:35 GMT 2023","Mon Dec 18 09:36:36 GMT 2023","444","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"passed","Mon Dec 18 09:40:01 GMT 2023","Mon Dec 18 09:40:04 GMT 2023","3211","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithDiffPass","Forgot Password SSO with different password","Forgot Password SSO with different password"
"passed","Mon Dec 18 09:41:11 GMT 2023","Mon Dec 18 09:41:31 GMT 2023","20310","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyReEnterPasswordField","Forgot Password School with empty re-enter password field","Forgot Password School with empty re-enter password field"
"passed","Mon Dec 18 09:39:20 GMT 2023","Mon Dec 18 09:39:27 GMT 2023","6798","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyPassword","Register user school with empty password","Register user school with empty password"
