"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 11 10:07:32 GMT 2023","Mon Dec 11 10:07:33 GMT 2023","346","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyPassword","Login User with empty password","Login User with empty password"
"broken","Mon Dec 11 10:07:43 GMT 2023","Mon Dec 11 10:08:15 GMT 2023","31950","Suite","Create School","com.test.TestCases.CreateNewSchool","com.test.TestCases.CreateNewSchool","createSchool","Create School","Create School"
"passed","Mon Dec 11 10:21:35 GMT 2023","Mon Dec 11 10:21:40 GMT 2023","5112","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWithUnderSixChar","Forgot Password SSO with password under 6 character","Forgot Password SSO with password under 6 character"
"failed","Mon Dec 11 10:14:46 GMT 2023","Mon Dec 11 10:14:49 GMT 2023","3426","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithInvalidEmailFormat","Register user with invalid email format","Register user with invalid email format"
"broken","Mon Dec 11 10:29:56 GMT 2023","Mon Dec 11 10:31:19 GMT 2023","83293","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyPasswordField","Forgot Password School with empty password field","Forgot Password School with empty password field"
"passed","Mon Dec 11 10:06:09 GMT 2023","Mon Dec 11 10:06:40 GMT 2023","31285","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventOnsite","Create Course Event Onsite","Create Course Event Onsite"
"passed","Mon Dec 11 10:08:22 GMT 2023","Mon Dec 11 10:08:24 GMT 2023","1608","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyEmail","Register user school with empty email","Register user school with empty email"
"broken","Mon Dec 11 10:42:46 GMT 2023","Mon Dec 11 10:44:09 GMT 2023","83412","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolWithWrongCode","Forgot Password School with wrong code","Forgot Password School"
"passed","Mon Dec 11 10:05:54 GMT 2023","Mon Dec 11 10:05:56 GMT 2023","2014","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginUserEmptyEmailAndPassword","Login User with empty email and password","Login User with empty email and password"
"passed","Mon Dec 11 10:08:39 GMT 2023","Mon Dec 11 10:08:42 GMT 2023","3419","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyEmail","Register user with empty email","Register user with empty email"
"broken","Mon Dec 11 10:21:24 GMT 2023","Mon Dec 11 10:22:48 GMT 2023","83388","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyCodeField","Forgot Password School with empty code field","Forgot Password School with empty code field"
"passed","Mon Dec 11 10:06:56 GMT 2023","Mon Dec 11 10:07:29 GMT 2023","33406","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseEventWebinar","Create Course Webinar","Create Course Webinar"
"passed","Mon Dec 11 10:05:21 GMT 2023","Mon Dec 11 10:05:47 GMT 2023","26080","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseCohort","Create Cohort","Create Course Cohort"
"passed","Mon Dec 11 10:05:02 GMT 2023","Mon Dec 11 10:05:13 GMT 2023","10997","Suite","Logout SSO","com.test.TestCases.Logout.LogOutUserSSO","com.test.TestCases.Logout.LogOutUserSSO","logoutUserWithButtonDashboard","Logout user with button in dashboard","Logout user with button in dashboard"
"failed","Mon Dec 11 10:11:39 GMT 2023","Mon Dec 11 10:11:43 GMT 2023","3394","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithEmptyName","Register user with empty name","Register user with empty name"
"broken","Mon Dec 11 10:25:40 GMT 2023","Mon Dec 11 10:27:03 GMT 2023","83428","Suite","Forgot password School","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","com.test.TestCases.ForgotPassword.ForgotPasswordSchool","forgotPasswordUserSchoolEmptyEmail","Forgot Password School with empty email","Forgot Password School with empty email"
"broken","Mon Dec 11 10:21:56 GMT 2023","Mon Dec 11 10:23:13 GMT 2023","76812","Suite","Forgot password SSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","com.test.TestCases.ForgotPassword.ForgotPasswordSSO","forgotPasswordUserSSOWrongCode","Forgot Password SSO with wrong code","Forgot Password SSO with wrong code"
"passed","Mon Dec 11 10:07:34 GMT 2023","Mon Dec 11 10:07:39 GMT 2023","4770","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginInvalidEmail","Login User with invalid email","Login User with invalid email"
"passed","Mon Dec 11 10:07:47 GMT 2023","Mon Dec 11 10:08:13 GMT 2023","26336","Suite","Create Course","com.test.TestCases.CreateCourse","com.test.TestCases.CreateCourse","createCourseSelfPaced","Create Self Paced","Create Course Self Paced"
"broken","Mon Dec 11 10:11:56 GMT 2023","Mon Dec 11 10:13:20 GMT 2023","83675","Suite","Logout web school","com.test.TestCases.Logout.LogOutUserSchool","com.test.TestCases.Logout.LogOutUserSchool","loginValidUserSchool","Logout user school","Logout user school"
"passed","Mon Dec 11 10:15:23 GMT 2023","Mon Dec 11 10:15:42 GMT 2023","18653","Suite","Register user SSO","com.test.TestCases.Register.RegisterUserSSO","com.test.TestCases.Register.RegisterUserSSO","registerUserWithValidInput","Register user with valid input","Register user with valid input"
"passed","Mon Dec 11 10:08:44 GMT 2023","Mon Dec 11 10:08:46 GMT 2023","2085","Suite","Register user school","com.test.TestCases.Register.RegisterUserSchool","com.test.TestCases.Register.RegisterUserSchool","registerUserSchoolWithEmptyPassword","Register user school with empty password","Register user school with empty password"
"broken","Mon Dec 11 10:12:21 GMT 2023","Mon Dec 11 10:13:45 GMT 2023","83771","Suite","Login web school","com.test.TestCases.Login.LoginUserSchool","com.test.TestCases.Login.LoginUserSchool","loginValidUserSchool","Login valid user","Login User with valid email and password"
"passed","Mon Dec 11 10:08:15 GMT 2023","Mon Dec 11 10:08:27 GMT 2023","12197","Suite","Login SSO","com.test.TestCases.Login.LoginUserSSO","com.test.TestCases.Login.LoginUserSSO","loginValidUser","Login User with valid email and password","Login User with valid email and password"
